"","V1","V2","V3","V4","V5","V6","1","2","3","4","5","6","7","8","9","train_data$V37"
"4569",0,7,39,6,51,16,-23.8638153355867,-0.942769086220393,-5.95471018152386,0.834605327184287,-24.5904102092661,-6.555207706356,-4.57863326673974,-3.65532528844865,3.1120741323462,"0"
"4570",1,7,46,9,51,16,-24.8237816896668,-0.815058795537901,-5.93777165591931,0.793810839663746,-28.1071019302754,-9.88156788778672,-6.27369550793799,-3.16185538615664,3.36730256986193,"0"
"4571",1,7,46,9,51,16,-24.8296546209361,-0.820653750323233,-5.94933388349411,0.795212650685744,-28.1401401963032,-9.92904855692139,-6.27233132495179,-3.1703086665336,3.40244164497654,"0"
"4572",1,7,46,9,51,16,-24.8234426954753,-0.819257840648063,-5.9507317925714,0.793818091598169,-28.1073242354174,-9.8815154264102,-6.27523201125468,-3.16612457197171,3.36767084798426,"1"
"4573",1,7,46,9,51,16,-24.8293850492808,-0.824340036055353,-5.9625583018551,0.794913925486634,-28.140557042588,-9.92858201746466,-6.2737894539093,-3.17427234859373,3.40296290342501,"0"
"4574",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"4575",0,7,43,8,51,16,-24.2909594426299,-0.881842226388555,-5.93433549854601,0.806027978117327,-26.5363879783554,-8.53259847558474,-5.6827619413966,-3.32402511666494,3.26484408117857,"1"
"4576",1,7,46,9,51,16,-24.8244284028187,-0.8191212550149,-5.9507157802673,0.793838415439188,-28.1073588440861,-9.88111708536154,-6.2752209172952,-3.16609102288862,3.36767478278357,"0"
"4577",1,7,46,9,51,16,-24.8304208916168,-0.8184552869057,-5.9506334798754,0.793925448051814,-28.1053361780494,-9.88172575503626,-6.27507414139201,-3.16618105364873,3.36729863400778,"1"
"4578",1,7,46,9,51,16,-24.8304460072963,-0.818446019862485,-5.95063975990781,0.793963311853959,-28.1053933236315,-9.88142736132081,-6.2750720000317,-3.16612124069161,3.36711232683938,"1"
"4579",1,7,46,9,51,16,-24.8237866138899,-0.815053611768241,-5.93777458394647,0.793814456603802,-28.1072310304449,-9.88155603251123,-6.27367548690059,-3.1618476111847,3.36726929372834,"1"
"4580",0,7,28,11,51,16,-22.6967036794236,-1.11729397522386,-5.92054799117004,0.741033640532903,-19.5586184323631,-1.93712062228698,-8.43670838880985,-2.12391130651752,2.25426761786932,"1"
"4581",1,7,46,9,51,16,-24.8224319515152,-0.819321089932,-5.95076153923439,0.793809802638907,-28.1077623685591,-9.88119077195072,-6.27526314198832,-3.16605410770914,3.36776588775892,"0"
"4582",1,7,46,9,51,16,-24.8152541042248,-0.819694299719383,-5.95107367219199,0.793920668241989,-28.1101593976815,-9.87896557748853,-6.27544461275044,-3.16540351722323,3.36775922432053,"1"
"4583",1,7,46,9,51,16,-24.8219362160667,-0.815269532783116,-5.93780755541621,0.793800983988969,-28.1076022679024,-9.88171359453886,-6.27369484977167,-3.16182110181828,3.36718717573583,"1"
"4584",1,7,46,9,51,16,-24.8188784544925,-0.818361956005102,-5.95038409008554,0.79567501732394,-28.110133474334,-9.8737896580881,-6.2783578216217,-3.17439211535092,3.42448803028574,"1"
"4585",0,7,45,6,51,16,-24.4981724359098,-0.85407970352006,-5.96288799738744,0.840811536014288,-27.4162808825304,-9.28772351774159,-4.26667731812329,-3.86049337991767,3.46672037518027,"1"
"4586",1,7,46,9,51,16,-24.831801062882,-0.819067382373867,-5.95004946256128,0.794418256046407,-28.1396193387799,-9.92881879157664,-6.27200873167395,-3.16954691796692,3.40250588562971,"0"
"4587",0,7,34,8,51,16,-23.310536495029,-1.02432941050067,-5.94184911729848,0.796497353999302,-22.3025525734297,-4.42899785632819,-6.15406836084202,-3.02180311889662,2.73398709920848,"0"
"4588",1,7,46,9,51,16,-24.8250890236762,-0.814906485586239,-5.93775940281426,0.793845172569418,-28.1067933384523,-9.8816193350929,-6.27364271154186,-3.16184986448951,3.36712958303268,"1"
"4589",1,5,46,9,26,16,-15.7016456838881,-1.97944445472415,-6.01132615618272,0.502188102588476,-25.5012800436251,-15.4429917302358,-5.72586206955101,-3.54832945165084,2.08476523519023,"0"
"4590",1,7,46,9,51,16,-24.8309001814357,-0.814172322879732,-5.93772486940007,0.793994752736731,-28.1096240912295,-9.88031380470211,-6.27343600108336,-3.1618391043246,3.36679397929466,"1"
"4591",1,7,46,9,51,16,-24.8263913734207,-0.814758827980072,-5.93774452940615,0.79387592865511,-28.1063556280208,-9.88168266989755,-6.27360968824325,-3.16185144330108,3.36698991647913,"1"
"4592",1,7,46,9,51,16,-24.8252713614248,-0.819030085692464,-5.95070210552356,0.79384397759631,-28.10697508988,-9.88124672426391,-6.27521396942051,-3.1661137015268,3.36767580582536,"0"
"4593",1,7,46,9,51,16,-24.8223538453424,-0.819356894733737,-5.95074399124634,0.793801685857613,-28.1078425269896,-9.88106894655956,-6.27528446278885,-3.16607474990871,3.36782261624583,"0"
"4594",1,7,46,9,51,16,-24.823500178126,-0.815088782302807,-5.93777889944593,0.793799759005373,-28.1072198693971,-9.88177477861628,-6.27366773826288,-3.16186776858718,3.36717985426529,"0"
"4595",0,7,43,6,51,16,-24.2819344526714,-0.885535988643477,-5.96455568479783,0.838717632078785,-26.4758233529462,-8.37620103594995,-4.3713060606487,-3.79338601045621,3.34871255479679,"0"
"4596",1,7,46,9,51,16,-24.8237866113693,-0.815053555862493,-5.93777458831443,0.793814237827807,-28.1072310338703,-9.88155602082632,-6.2736755749399,-3.16184785661892,3.367269279244,"0"
"4597",1,7,46,9,51,16,-24.8448373992019,-0.814983743076575,-5.9360824275485,0.795837967858575,-28.1443818816221,-9.92657250117683,-6.27037697026473,-3.16618845049728,3.4009682689032,"1"
"4598",1,7,46,9,51,16,-24.8316118363311,-0.82068417244858,-5.94915769144402,0.795391439370252,-28.1396943605452,-9.92900831075186,-6.2723547290946,-3.17048036538011,3.40244942123664,"1"
"4599",1,7,46,9,51,16,-24.820226484251,-0.81535674377886,-5.93790642073952,0.794009531104488,-28.1081818443925,-9.88110542639021,-6.27371970047582,-3.1615170520109,3.367694901899,"0"
"4600",1,7,46,9,51,16,-24.8336311226819,-0.818094916246267,-5.95057446422182,0.793923970771677,-28.1046496196524,-9.88216037051343,-6.27496994735391,-3.1662927352875,3.3672951454781,"1"
"4601",1,7,46,9,51,16,-24.8263915428484,-0.814760166941048,-5.93774367041946,0.793874725420481,-28.1063556812698,-9.88168257967041,-6.27361027035279,-3.16185305402047,3.36698985310016,"1"
"4602",0,7,45,8,51,16,-24.5008471613704,-0.8511916949035,-5.93269340203821,0.80789708085806,-27.4743064381809,-9.44556141406272,-5.57835714183374,-3.391221484652,3.38345334761534,"0"
"4603",1,7,46,9,51,16,-24.8240359647576,-0.815030458448665,-5.93777628033889,0.793828184990364,-28.1069574103478,-9.8818411730064,-6.27364668566351,-3.16185092781529,3.36701500440444,"1"
"4604",1,7,46,9,51,16,-24.8244284042674,-0.819121369807261,-5.95071583623953,0.793839107313523,-28.1073588326621,-9.88111712461554,-6.27522069200184,-3.16609038121853,3.36767480141382,"0"
"4605",1,7,46,9,51,16,-24.8228311990939,-0.815183031138874,-5.93778953201613,0.793787380302029,-28.107164372827,-9.88202195656633,-6.27368158896023,-3.16188602855603,3.36720791378841,"1"
"4606",1,7,46,9,51,16,-24.8250890046768,-0.814906320621894,-5.93775948982244,0.793845206991857,-28.106793334196,-9.88161933953412,-6.27364267928852,-3.16184977664583,3.36712958748798,"1"
"4607",1,7,46,9,51,16,-24.8295944307128,-0.820510456923087,-5.94941563377827,0.795131287278603,-28.1403213494079,-9.92885856364342,-6.2722954098705,-3.17020331287738,3.4023965302918,"1"
"4608",1,7,46,9,51,16,-24.8310645128418,-0.81929812192038,-5.94998147687347,0.794496172052895,-28.1399116133749,-9.92892714093611,-6.27202892081718,-3.16963327302041,3.40248705420625,"1"
"4609",1,7,46,9,47,16,-23.3748507726349,-0.997563451905647,-5.94498690815071,0.741711718436407,-27.7713171364908,-10.7733297247852,-6.18077126579492,-3.23594901208159,2.9811602589742,"1"
"4610",1,7,46,9,51,16,-24.8235294052069,-0.817074536657276,-5.93653266696042,0.794888907324207,-28.1372829099179,-9.93090241765552,-6.27091869298333,-3.16599475184537,3.40242682524261,"0"
"4611",1,7,46,9,51,16,-24.8209825891796,-0.819510440732483,-5.95077668206956,0.793842842544759,-28.1081422257862,-9.88110979123914,-6.27527088541527,-3.16598550067507,3.36749360028239,"1"
"4612",1,7,46,9,51,16,-24.8245941308206,-0.814963548883983,-5.93776150824933,0.793820952387033,-28.1070161409036,-9.88161331184596,-6.27365644680919,-3.16186543244418,3.36726573719971,"0"
"4613",1,7,46,9,51,16,-24.8230831286281,-0.819308338651369,-5.95074685604044,0.793795484967035,-28.1070883638369,-9.88237466788684,-6.27517059763367,-3.16617364695159,3.3673982788298,"1"
"4614",1,7,46,9,51,16,-24.8235726320043,-0.815073252503609,-5.93777222579345,0.793788241428984,-28.107335978371,-9.88134262575493,-6.27372106370272,-3.161862203289,3.36752740267381,"0"
"4615",1,7,46,9,51,16,-24.8235003032219,-0.815090394161516,-5.93777827213985,0.793802871655324,-28.1072198417387,-9.88177490693882,-6.27366656705082,-3.16186452260841,3.36718010000633,"0"
"4616",1,7,46,9,51,16,-24.8235459067191,-0.815090190974809,-5.93778058236742,0.793806477464495,-28.1070433324669,-9.88184001958634,-6.27367670664039,-3.16186441269875,3.36721336251362,"0"
"4617",1,7,46,9,51,16,-24.8244795153027,-0.819097606365645,-5.9507093657574,0.793839502356057,-28.1074972806811,-9.88057313202405,-6.27528055199925,-3.16606167751361,3.36794427771708,"1"
"4618",1,7,46,9,51,16,-24.8326572333001,-0.822262288322368,-5.96360825994724,0.794046939115731,-28.1092115002819,-9.87950829583232,-6.27658020070075,-3.17032742983725,3.36777037239497,"0"
"4619",1,7,46,9,51,16,-24.8243116888005,-0.814994703678609,-5.93777218971564,0.793814469162545,-28.1068678158297,-9.88183745821916,-6.27366108028701,-3.1618724743847,3.36723916509027,"1"
"4620",1,7,46,9,51,16,-24.8201349827321,-0.81519696017388,-5.93795444631121,0.793931372865861,-28.1083533092555,-9.88027737290527,-6.27378633963155,-3.16147065010238,3.3672800287382,"1"
"4621",1,7,46,9,51,16,-24.8243123957027,-0.815023940799811,-5.93777695649717,0.793815911436097,-28.1066823912977,-9.88243386350809,-6.2735972907594,-3.16190991261646,3.36696874090566,"1"
"4622",0,7,43,8,51,16,-24.2863637946715,-0.882354249528989,-5.93438129619284,0.805956614284743,-26.5379227608735,-8.53124865020342,-5.68298513324148,-3.3239057484493,3.26523015665378,"1"
"4623",0,7,28,8,51,16,-22.6888750500622,-1.11585541782316,-5.94646669073736,0.790287476004698,-19.4719423474257,-1.70128388549343,-6.46698127285147,-2.82155274321668,2.3792554799241,"1"
"4624",1,7,46,9,51,16,-24.8235713019802,-0.81506267522899,-5.93777939973387,0.793797928276973,-28.1073354188128,-9.88134381382832,-6.27371191652072,-3.16183717474314,3.36752897079293,"1"
"4625",1,7,46,9,51,16,-24.8258973472341,-0.814822795382884,-5.93774224617024,0.793845940192312,-28.1065787004704,-9.88167619243148,-6.27362637983478,-3.16187517559769,3.36712573907298,"1"
"4626",1,7,46,9,51,16,-24.8277542152095,-0.818795959384644,-5.95067814761673,0.793840344701503,-28.1057867622423,-9.88295470472157,-6.27502120268071,-3.16628049531709,3.36717319481414,"1"
"4627",1,7,46,9,51,16,-24.824772331549,-0.814948953887998,-5.93776474019457,0.793836235051705,-28.1068141860693,-9.88177065665556,-6.27363823763693,-3.16186054883498,3.36709804137339,"1"
"4628",1,7,46,9,51,16,-24.8400775766299,-0.820577329449498,-5.93292249887337,0.798426408771197,-28.2359342297109,-10.0742189650064,-6.26199565884722,-3.17806004296838,3.50678476819881,"0"
"4629",0,7,31,4,51,16,-23.0016592599406,-1.06674784431588,-5.97863258361142,0.859240733999812,-20.7720002687259,-2.75292947426201,-3.68351476534685,-3.85209266272257,2.72194847233704,"1"
"4630",0,7,45,6,51,16,-24.4986479631757,-0.854047576291919,-5.96287376209749,0.840760568709022,-27.4158257782499,-9.28822062387454,-4.26669008736962,-3.86058053290293,3.46699863422763,"1"
"4631",0,7,28,8,51,16,-22.6858593367748,-1.11622076973391,-5.94651761870486,0.790256244687697,-19.4724016360317,-1.70203415877468,-6.46696492137493,-2.82155156625012,2.37873902471953,"1"
"4632",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"4633",1,7,44,7,29,15,-16.5827050721105,-1.65252919802839,-5.56884086039141,0.484576267398701,-25.2457044592318,-13.7432081623027,-4.48729416697175,-3.78533897914405,1.19684744881023,"0"
"4634",0,7,43,8,51,16,-24.2881979009315,-0.882249568439504,-5.93430918305228,0.805898217933319,-26.5331472838891,-8.53379958881629,-5.68289025199838,-3.3241016606779,3.26527120917223,"0"
"4635",1,7,46,9,51,16,-24.8387433899004,-0.822605809461746,-5.94728071769631,0.797223279080389,-28.2067384399485,-10.0237544504918,-6.26633004414012,-3.17790212545755,3.47204988397113,"1"
"4636",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"4637",1,7,46,9,51,16,-24.8291217871635,-0.814363114126362,-5.93775320640594,0.793992069552157,-28.110219643984,-9.87983165453344,-6.27350307685173,-3.16176747011732,3.36689600751822,"1"
"4638",1,7,46,9,51,16,-24.8251037699766,-0.814800915631142,-5.93781171075907,0.793786056887644,-28.1067874427088,-9.88189296055439,-6.27360419502224,-3.16183529328302,3.36717652892387,"1"
"4639",1,7,46,9,51,16,-24.8318595409438,-0.814063346390289,-5.9377225714037,0.794044960146614,-28.1092105310421,-9.88025825872103,-6.27341343082229,-3.16180298306584,3.36657920713463,"1"
"4640",1,7,46,9,51,16,-24.8241453781171,-0.815018686116229,-5.93776280193951,0.793816004219125,-28.1071709606251,-9.88146426846975,-6.27367838991989,-3.16185152207289,3.36727134117675,"1"
"4641",1,7,46,9,51,16,-24.8235488109537,-0.819234776688751,-5.95073365408345,0.793814443687147,-28.1073495076733,-9.88169921685616,-6.27519441024392,-3.16612440761897,3.36749387230244,"1"
"4642",1,7,46,9,51,16,-24.8263425154896,-0.820512319302163,-5.94967428121803,0.794829281995973,-28.1408111328663,-9.92900991028514,-6.27231905228433,-3.16998131603259,3.4026885785982,"0"
"4643",1,7,46,9,51,16,-24.831344610776,-0.815308296149034,-5.93692934911136,0.794606918095183,-28.1394494733656,-9.92945800434103,-6.27049703640439,-3.16549762794217,3.40195669933386,"1"
"4644",1,7,46,9,51,16,-24.8356623809307,-0.818536822175004,-5.94994354826974,0.794392035794531,-28.1728781944779,-9.9769090680821,-6.26860220486693,-3.17249982658216,3.43740148469153,"0"
"4645",1,7,46,9,51,16,-24.8297221033002,-0.814294367172513,-5.93763365637735,0.793816712272807,-28.1396373678599,-9.92975500139766,-6.27025696733801,-3.1648251266814,3.4020903858246,"0"
"4646",1,7,46,9,51,16,-24.8256927010576,-0.814833924461873,-5.93773903062553,0.79385068241981,-28.1066812006593,-9.88129219345599,-6.27367662367853,-3.16183945574655,3.36722744988601,"0"
"4647",1,7,46,9,47,16,-23.3682322587196,-0.998403998807788,-5.9450344385967,0.74154036167939,-27.7686714796403,-10.7753285855352,-6.18090379114517,-3.23599334135675,2.98113300920324,"1"
"4648",0,7,41,6,51,16,-24.0708605016045,-0.912332563624582,-5.9532004487264,0.836603438451987,-25.5329388835125,-7.46710219729322,-4.47414189214235,-3.72229292379093,3.22970508039255,"0"
"4649",1,7,46,9,51,16,-24.8230494418905,-0.83039545411204,-5.98909870220361,0.795556635188701,-28.1098681168328,-9.87242302376671,-6.28302561445939,-3.18736997896459,3.42528015513004,"0"
"4650",1,7,46,9,51,16,-24.8210342790889,-0.819491627667782,-5.9507655423239,0.793845279527248,-28.1081310553695,-9.88024611727874,-6.27538098409904,-3.16593698864567,3.36767228410396,"1"
"4651",0,7,7,8,51,16,-20.4377638029073,-1.44380501054696,-5.96405091536248,0.768810925584687,-9.58874560967893,7.86170934173443,-7.56439433314385,-2.11717804552818,1.13812860121961,"1"
"4652",1,7,46,9,51,16,-24.8271360242348,-0.822953566338368,-5.96364542796867,0.793925020273375,-28.1064343106497,-9.88106187740445,-6.27670304027294,-3.17031916883342,3.36758517325662,"0"
"4653",1,7,46,9,51,16,-24.8238261588237,-0.815040378942572,-5.93778140066718,0.79382050093948,-28.1071909649082,-9.88161714671936,-6.27366303422835,-3.16183233328225,3.36724133457756,"1"
"4654",1,7,46,9,51,16,-24.8290705108387,-0.814367693353672,-5.93775260801099,0.793965861340381,-28.1101584202597,-9.87998682235967,-6.27351224372965,-3.16179764412749,3.367060439679,"0"
"4655",1,7,46,9,51,16,-24.8220913083952,-0.819404222921169,-5.95076188868973,0.793813765257238,-28.1074989462122,-9.8817106930883,-6.27523470310368,-3.16608270542979,3.3673969614722,"0"
"4656",1,7,46,9,51,16,-24.8341683822395,-0.818031955538385,-5.9506109673665,0.794166039657604,-28.1043246497492,-9.88189399920797,-6.2749455841405,-3.16604796694207,3.3677987614753,"0"
"4657",1,7,46,9,51,16,-24.824144345863,-0.815010334991269,-5.93776802791196,0.793822111637626,-28.1071706500114,-9.88146477981564,-6.27367508971014,-3.16184240440581,3.36727170418909,"1"
"4658",1,7,46,9,51,16,-24.832150928816,-0.818259301161353,-5.95049842736886,0.793915293326329,-28.1391785533596,-9.92967043174416,-6.27176033886438,-3.1691650240353,3.40236676779566,"0"
"4659",1,7,46,9,51,16,-24.8215999136079,-0.819450752254583,-5.95077121604987,0.79384376981085,-28.1075350383254,-9.88131177913523,-6.27528424226972,-3.16600757772248,3.36736511500479,"0"
"4660",1,7,46,9,51,16,-24.8233879052601,-0.819274503093623,-5.95075695203062,0.793820980495802,-28.1068963992308,-9.88270131575239,-6.2751110819809,-3.16615907505912,3.36711084328685,"0"
"4661",1,7,46,9,51,16,-24.8234697124077,-0.815094791192166,-5.93778116332194,0.793809444335504,-28.1072517768384,-9.88170758244402,-6.27366966383088,-3.16185449610194,3.3672378646037,"0"
"4662",1,7,46,9,51,16,-24.826704793566,-0.814732166306013,-5.93772953965794,0.793852918134314,-28.1063637866033,-9.88173352174301,-6.27360701211372,-3.16189201661647,3.3671222346296,"1"
"4663",0,7,41,8,51,16,-24.1201929952142,-0.926547667523292,-5.98613854261534,0.805482767647675,-25.6142657899033,-7.67541818824322,-5.78944131920202,-3.27880895385647,3.17978508653972,"0"
"4664",0,7,41,8,51,16,-24.091309505541,-0.911527065505046,-5.93575721923394,0.804108218718737,-25.587926300056,-7.62286117520847,-5.78733854096295,-3.25723067498119,3.14680264130959,"0"
"4665",0,7,41,6,51,16,-24.071511532955,-0.912242682748714,-5.95318357799916,0.836644511816538,-25.5333150763663,-7.46601221966477,-4.47419260254686,-3.72222011677741,3.23003339327697,"1"
"4666",1,7,46,9,51,16,-24.823707469005,-0.819232723968881,-5.95072851967385,0.793813030044579,-28.1070621029784,-9.88195159356566,-6.27519363640636,-3.16615036286139,3.36741063726254,"0"
"4667",1,7,46,9,51,16,-24.8237866826332,-0.815054210293594,-5.93777422309276,0.793814298280422,-28.1072310523146,-9.88155599271174,-6.27367578431252,-3.16184842039192,3.36726924503039,"0"
"4668",1,7,46,9,51,16,-24.8290542997232,-0.81520860352765,-5.93717523673734,0.794324770169218,-28.1399425051774,-9.92985413349999,-6.27043049398475,-3.16530584810022,3.40202645236998,"1"
"4669",1,7,46,9,51,16,-24.8237813060504,-0.815055730601324,-5.93777376504821,0.793813551929307,-28.1071017755303,-9.88156821342861,-6.27369312484298,-3.1618488475893,3.36730294517544,"1"
"4670",1,7,46,9,51,16,-24.8281841972671,-0.818746502854984,-5.95054323466043,0.793887043541188,-28.1403135566793,-9.92967026352686,-6.27182699141709,-3.16914347467551,3.40241887754618,"0"
"4671",0,7,22,4,51,16,-22.0260005478652,-1.20884084227924,-5.98610440837789,0.849513504322474,-16.5346000349284,1.34399236356182,-4.15429766239719,-3.55059823998404,2.19007586834152,"0"
"4672",1,7,46,9,51,16,-24.827413263436,-0.810682968656942,-5.93979956411149,0.794810165680098,-28.1103882826418,-9.87994649586155,-6.27277637949831,-3.15969055428781,3.36714401659238,"1"
"4673",1,7,46,9,51,16,-24.8235003101695,-0.815090512745215,-5.9377782349736,0.793803231453905,-28.1072198363592,-9.88177492516733,-6.27366639943523,-3.16186406117689,3.3671801355032,"0"
"4674",1,7,46,9,51,16,-24.828968253643,-0.814396573928846,-5.93775950182617,0.793996365738103,-28.1100742837467,-9.88035192863035,-6.2734618079217,-3.16179197004916,3.36677018104572,"0"
"4675",1,7,46,9,51,16,-24.8254401337342,-0.814807069040699,-5.93778856690424,0.793878474051219,-28.1067306493856,-9.88153259417878,-6.27360934893325,-3.16175454158853,3.36713720228033,"1"
"4676",1,7,46,9,51,16,-24.8237866830466,-0.815054243057412,-5.93777423906825,0.793814495753885,-28.107231049054,-9.88155600391554,-6.27367572000971,-3.16184823724766,3.3672692503478,"0"
"4677",0,7,39,8,51,16,-23.8650376503591,-0.951118398063832,-5.96294365412852,0.803488276651108,-24.6507515143718,-6.70422106835058,-5.89808627255417,-3.20720807582129,3.08589809758362,"0"
"4678",1,7,46,9,51,16,-24.8225956346218,-0.815217575690698,-5.93779769516451,0.793790647360708,-28.1071057417918,-9.88229428705339,-6.27366197078779,-3.1618925179725,3.36711864517541,"0"
"4679",1,7,46,9,51,16,-24.8312032451514,-0.816786315224822,-5.93610912793156,0.795503311255536,-28.1394653945005,-9.92965747562017,-6.27081141914246,-3.16634601321482,3.40177237384873,"1"
"4680",1,7,46,9,51,16,-24.8296627759104,-0.82267428320724,-5.96358972102585,0.793925486083043,-28.1058665301977,-9.88099593317568,-6.27668795482381,-3.17039450853584,3.3678859195523,"0"
"4681",1,7,46,9,51,16,-24.8294449902267,-0.814058151517463,-5.93776541456404,0.79381646766866,-28.1400124296619,-9.92927294824568,-6.27022585418754,-3.16463390308917,3.40218412064965,"1"
"4682",1,7,46,9,51,16,-24.8231027992743,-0.819247686199489,-5.95074046172276,0.793851649865651,-28.1076681828674,-9.88062462402901,-6.27529497956164,-3.16600278724814,3.36764752264357,"1"
"4683",1,7,46,9,51,16,-24.8352755640693,-0.821930252095098,-5.93277109182554,0.799027820925596,-28.1730841420524,-9.97703887008952,-6.26874851758098,-3.17251938503659,3.43654097886739,"1"
"4684",1,7,46,9,51,16,-24.8281634688427,-0.818732884729823,-5.95066369492179,0.793850555340131,-28.1058648531832,-9.8823196049528,-6.27507988219357,-3.16624431192156,3.36744515070165,"0"
"4685",1,7,46,9,51,16,-24.8248026643747,-0.814942900302379,-5.937763321712,0.793834030859123,-28.1067821259417,-9.88183826088457,-6.27363332789765,-3.1618655171448,3.367040486861,"0"
"4686",0,7,41,6,51,16,-24.0900248811104,-0.909967877894537,-5.95309295705563,0.83711306812022,-25.5404188414086,-7.46380957653172,-4.47344757385459,-3.72228329493489,3.22844319452385,"0"
"4687",1,7,46,9,51,16,-24.8298071426474,-0.818923739516066,-5.95029292621412,0.794159201682644,-28.1402169011102,-9.92890775102886,-6.27193951344284,-3.16932293153129,3.40255102011816,"1"
"4688",1,7,46,9,51,16,-24.824593859094,-0.814961095266865,-5.93776299205936,0.793821078250719,-28.107016053349,-9.8816134794839,-6.27365518843061,-3.16186201771853,3.36726595003349,"1"
"4689",0,7,45,6,51,16,-24.4954829078148,-0.850233229209364,-5.94996618143443,0.840743067451892,-27.4169292509967,-9.28761739536627,-4.26523603290501,-3.85622103453238,3.46677743258536,"1"
"4690",1,7,46,9,33,16,-18.2807501930489,-1.63937724925786,-5.9703222800733,0.558669915612724,-26.5817203030837,-13.9036774094507,-5.85607778859665,-3.49563224724933,1.62934963712454,"1"
"4691",0,7,43,8,51,16,-24.2883540408249,-0.886365309032899,-5.94725565779039,0.805891688950971,-26.5333329198771,-8.5331548688824,-5.68448733591612,-3.32834813802929,3.26577299395593,"1"
"4692",1,7,46,9,51,16,-24.8237867069639,-0.815054425298984,-5.93777408915278,0.793814259452416,-28.1072310595027,-9.88155597974369,-6.27367586775793,-3.16184864897287,3.36726923489612,"1"
"4693",0,7,39,6,51,16,-23.8572929672836,-0.943505246637674,-5.95482348628279,0.834560491678997,-24.5920057851107,-6.55517371809345,-4.57873524654214,-3.65519699652311,3.11178289790947,"0"
"4694",1,7,46,9,51,16,-24.8250070386351,-0.814937704057723,-5.93776167182458,0.793810053813869,-28.1064759232801,-9.88234664596951,-6.27361181926725,-3.16192482940094,3.36705841767253,"1"
"4695",1,7,46,9,51,16,-24.82972039497,-0.820373830644791,-5.93419680031081,0.79760416196719,-28.1401930440561,-9.9292719521962,-6.27163540293281,-3.1682726476689,3.40178070551129,"0"
"4696",1,7,46,9,51,16,-24.824750623792,-0.819087054791768,-5.95070904445363,0.793845558308728,-28.1072013392194,-9.88097024042287,-6.2752442821308,-3.1660854345085,3.3677682133375,"1"
"4697",1,7,46,9,51,16,-24.8237867196691,-0.815054534622406,-5.9377740193265,0.793814217220178,-28.1072310647059,-9.88155596853424,-6.27367595854146,-3.16184889567504,3.36726921780453,"0"
"4698",1,7,46,9,51,16,-24.8415920145845,-0.819641284558244,-5.94898424524803,0.795890107022433,-28.1457970738997,-9.92573869478592,-6.27206705467852,-3.17047539528527,3.40168141839395,"0"
"4699",1,5,44,7,49,15,-23.8381002102675,-0.7498013425469,-5.54770997903107,0.780967551446388,-26.4436694034913,-9.25195302015068,-4.98153440093305,-3.33351915681534,4.25850180079122,"1"
"4700",1,7,46,9,51,16,-24.8255967419235,-0.819001476164897,-5.95070800219562,0.793862244028526,-28.1066576769594,-9.8817295849914,-6.2751589962461,-3.16611332252435,3.36744494576873,"0"
"4701",1,6,46,9,51,16,-24.8201695955318,-0.830934269722719,-5.95373250303264,0.817389117840431,-27.8959399843948,-9.91048972581596,-6.29155293302786,-3.1411795934717,4.02380892536656,"1"
"4702",1,7,46,9,51,16,-24.8346551434886,-0.815702600962891,-5.93645149586767,0.79527876653524,-28.1431066672799,-9.92760147322235,-6.27056759681087,-3.16588925738861,3.40167060763565,"0"
"4703",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"4704",1,7,46,9,51,16,-24.8263913450834,-0.814758596696647,-5.93774466840143,0.793876079975897,-28.106355619953,-9.8816826821245,-6.27360960718402,-3.16185122075432,3.36698992570111,"1"
"4705",1,7,46,9,51,16,-24.8260367461742,-0.818929936559179,-5.95069605912903,0.793845547591517,-28.1067994964143,-9.8812442607487,-6.2751974017134,-3.16611971230502,3.36770179544708,"1"
"4706",0,5,28,4,51,16,-22.4260403226594,-1.15646414610579,-5.99825276827526,0.883962058288432,-18.6766356934953,-1.42226137419121,-3.9054117848587,-3.67356991917095,3.743225404016,"0"
"4707",1,7,46,9,51,16,-24.8236516047261,-0.81921484955051,-5.95072570076046,0.793810893403446,-28.1074334430738,-9.88133500157387,-6.27524084279193,-3.16611809431738,3.367784019863,"1"
"4708",1,7,46,9,51,16,-24.8237866824259,-0.815054193872019,-5.93777421508568,0.793814199304619,-28.1072310539488,-9.88155598709627,-6.27367581654177,-3.16184851218577,3.36726924236524,"0"
"4709",0,7,45,8,51,16,-24.5075161712834,-0.850325419721666,-5.93265183381526,0.808119207329235,-27.4773873015478,-9.44318359467767,-5.57816962605884,-3.39109114487962,3.38305800324033,"1"
