"","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"11602","1","7","9","51","16",0,493488677467747,-1,7016590531697,0,765075246268384,0,522357214639321,0,"23590112058617",0,619924994311604,0,412348297269992,0,874939085567027,0,216204880986464,1
"11603","1","7","9","51","16",0,490628378727478,-1,7034063403206,0,767344012809478,0,522786728852154,0,"235505504367237",0,60866726986531,0,416931399576841,0,875334842692969,0,220291683549581,1
"11604","1","7","9","51","16",0,492713374731079,-1,703737367603,0,768264968650409,0,522797527455359,0,"235431036574915",0,609049019585914,0,417288076950502,0,867653992191823,0,220321976525092,1
"11605","0","7","6","51","16",0,492630864096591,-1,7039688819563,0,768549400628839,0,522841285849566,0,"235497865243761",0,609556965157835,0,417833160392764,0,872281566008675,0,220985827559928,1
"11606","1","7","9","51","16",0,489632105107181,-1,7034812373574,0,766758979198292,0,52275945867761,0,"235493894625883",0,608255130133297,0,416526965540735,0,875126109101324,0,219904043710635,0
"11607","0","7","6","51","16",0,489985481379933,-1,7033340890476,0,76684692774194,0,522761889852749,0,"235484943778874",0,608203006497635,0,41645045219334,0,874818447692613,0,219840087538966,1
"11608","1","7","9","51","16",0,489627443416263,-1,6995213848474,0,759582077648548,0,523243373771954,0,"236690410101903",0,597018930923213,0,41045387249773,0,80954906306511,0,242151657082758,1
"11609","1","7","9","51","16",0,48979135709804,-1,7027583973341,0,766080878020126,0,522732475619376,0,"235453843772797",0,606908062627185,0,415487534126509,0,874719270010635,0,219066716412023,1
"11610","1","7","9","51","16",0,491986248153314,-1,7037034797218,0,768054285126614,0,522809268240944,0,"235483995771378",0,609087310479927,0,417353099069468,0,87175332373018,0,220533654734597,1
"11611","1","7","9","51","16",0,489637339715083,-1,7031155887679,0,7667162161802,0,52277846392264,0,"235549086582417",0,608131758891434,0,416427573577045,0,878655610347904,0,219983377171692,1
"11612","0","7","6","51","16",0,481665289882663,-1,6972730151736,0,754854561004657,0,522959551295419,0,"23665320648635",0,593730889455268,0,406702744423332,0,81238887315763,0,238777968772232,1
"11613","1","7","9","51","16",0,49033937305665,-1,7033324114204,0,766933799388042,0,522771269077238,0,"235477701730083",0,608145990451383,0,416373631459663,0,874522570438389,0,219776319519382,1
"11614","0","7","8","51","16",0,483503465769413,-1,7023860337361,0,762457633257336,0,522512334766066,0,"235327243824184",0,604496705856661,0,413202753383698,0,87433823417614,0,216915186897183,0
"11615","1","7","9","51","16",0,48963219343172,-1,703503966356,0,766758794353663,0,522760793180472,0,"235495492371651",0,60825233981931,0,416526942052886,0,875128736010481,0,219904041478842,1
"11616","1","7","9","51","16",0,488631487152211,-1,7031634191059,0,766142810523244,0,522743726116553,0,"23550576124781",0,607817960750032,0,415946231691539,0,87781797287437,0,219488970513924,0
"11617","1","7","9","51","16",0,497503924109232,-1,7024249707671,0,767485251876864,0,522451735279881,0,"235887406704066",0,621695953423376,0,414147153708543,0,868824127191267,0,217590556075507,1
"11618","1","7","9","51","16",0,493686841213041,-1,7011506827772,0,763378389314501,0,523411842184159,0,"236800417900987",0,601259320878643,0,414237627177976,0,80807218529985,0,245340655865441,0
"11619","1","7","9","51","16",0,490628958476331,-1,7035364005068,0,767343063634234,0,522792202582607,0,"235506436961682",0,608663685745596,0,416931069248976,0,875344669664807,0,220291841021614,1
"11620","1","7","9","51","16",0,488111598432048,-1,6980278125706,0,758057253182338,0,523193661729556,0,"236733196134933",0,595158886634545,0,408954704827007,0,816580465387433,0,241208794174825,1
"11621","1","7","9","51","16",0,493772658911925,-1,6980742239795,0,75830701849314,0,522870692937963,0,"237128231659822",0,609202983187826,0,406832864111006,0,810195897428687,0,238968289560669,0
"11622","1","7","9","51","16",0,49062875686122,-1,7035191050226,0,767343156517456,0,522792102624953,0,"235509520242349",0,60865938017144,0,416931256326594,0,87534513314208,0,220291796603928,1
"11623","1","7","9","51","16",0,489985612496019,-1,7033681775806,0,766846654650504,0,522763806897258,0,"23548705447052",0,608199255377814,0,416450412841451,0,874822197157887,0,219840091927072,0
"11624","1","7","9","51","16",0,490628694878486,-1,7034993713913,0,767343286938631,0,522791389937541,0,"235510578442723",0,608658072581961,0,416931322718623,0,875344273346964,0,220291740370797,0
"11625","0","7","8","51","16",0,495126198180819,-1,7021164413219,0,766206363231926,0,522394960816669,0,"235892603866965",0,620937224163956,0,413251118411243,0,87155810724759,0,216855362333529,1
"11626","1","7","7","50","15",0,495489552807018,-1,7021506397439,0,766281887797868,0,522407834137855,0,"235887392591538",0,620826965735596,0,413250566442715,0,87187518761599,0,216899027313067,1
"11627","1","7","7","43","15",0,48679544372918,-1,702290599143,0,764303381685899,0,522645912730401,0,"235430852660118",0,605706770348406,0,414019680593165,0,876369476667179,0,217769424021936,0
"11628","1","7","9","51","16",0,490339322598163,-1,7033169376981,0,766933904745543,0,522770669660113,0,"235478255783057",0,608145391041284,0,416373677610011,0,874521753165614,0,219776281927283,1
"11629","1","7","9","51","16",0,494712905385702,-1,6987686499194,0,759251536770032,0,522903050856507,0,"237140588823819",0,610266053138911,0,407965012332049,0,808037308305121,0,23985382532049,0
"11630","1","7","9","51","16",0,49791694017994,-1,7088332479075,0,760973443860085,0,526088817092266,0,"248367319673781",0,131835641337166,0,407123958891329,0,78460131145873,0,250305760226323,1
"11631","1","7","9","51","16",0,491986581027311,-1,7038141568514,0,768053591491465,0,522812659189271,0,"235475252635075",0,609098863976394,0,417352681714093,0,871756315222033,0,220534035585832,1
"11632","0","7","6","51","16",0,488531735093705,-1,7020833120809,0,765223968106265,0,522775713170195,0,"235599636592393",0,605966073399893,0,415148221499387,0,887901199693776,0,219404722501659,1
"11633","1","7","9","51","16",0,504568479500053,-1,67154749951,0,69988325974619,0,527074080788259,0,"251133963044223",0,139591270168541,0,423811454780538,0,677469604801702,0,300319653009572,0
"11634","1","7","9","51","16",0,496216354540618,-1,7020483060221,0,766493402919482,0,522392279121266,0,"235846419589066",0,620772551734544,0,413186027941549,0,867773104174318,0,21668682024016,1
"11635","1","7","9","51","16",0,488795940857215,-1,6986144350012,0,758316793245705,0,523179053736225,0,"236643753879775",0,59524613343935,0,409008753057044,0,808928967845276,0,240926827338868,0
"11636","1","7","9","51","16",0,490269942693945,-1,6998195959933,0,760078193223974,0,523278207267587,0,"236711049047487",0,597481254996051,0,410934699977335,0,810080009245028,0,242603546583727,0
"11637","0","7","6","51","16",0,488276566834316,-1,7034720302631,0,766098173042737,0,522713856978506,0,"235469694824587",0,607977399435695,0,416120561335407,0,874591847013532,0,219471961755745,1
"11638","0","7","6","51","16",0,489353181901355,-1,703298577029,0,766337816556799,0,522741036688343,0,"235466480009009",0,607683712254435,0,416045391255633,0,874917449020279,0,219496003313648,1
"11639","0","7","4","51","16",0,482876887828403,-1,7056438605277,0,765348776927182,0,522718182393943,0,"235708063564559",0,609675056926352,0,418667923816339,0,886778046934709,0,221993044034618,1
"11640","1","7","9","51","16",0,489275336021553,-1,7033378659692,0,766639152024813,0,522772405085499,0,"235524866650126",0,60828241098663,0,416426576648366,0,878341327917467,0,219940554519681,0
"11641","0","7","8","51","16",0,502389643470891,-1,700851154167,0,766417339007822,0,522061025694872,0,"236275199867084",0,633824422198217,0,410455269189873,0,865381806193076,0,214193329754641,1
"11642","1","7","9","51","16",0,48617039523818,-1,6993389496826,0,758087506541238,0,523150415338125,0,"2366780525655",0,596704610289797,0,409392897161809,0,810153182948102,0,241068176464295,0
"11643","1","7","9","51","16",0,48998563849517,-1,7033748760992,0,766846597906923,0,522764270779661,0,"235487623924647",0,608198287410167,0,416450405617293,0,874823071910547,0,219840087470955,0
"11644","0","7","8","51","16",0,497917921654023,-1,703600005571,0,770505661556817,0,522931211809473,0,"235464146825265",0,609581561520468,0,418580581890581,0,866726270695542,0,221658155635032,1
"11645","1","7","9","51","16",0,491357652639456,-1,7115985365731,0,764839686510027,0,525479608075426,0,"247057816865326",0,130986614979081,0,411163726529267,0,866628629752523,0,226715533273237,1
"11646","1","7","9","51","16",0,490946396897819,-1,712591794761,0,762114518203685,0,526209802691683,0,"252362410129312",0,169283500805592,0,406932643714009,0,874781265504314,0,22579454952596,1
"11647","0","7","6","51","16",0,489984616356514,-1,703591180711,0,766896799750591,0,522737322835717,0,"235436801010566",0,608351418202833,0,416467606716,0,870695635248256,0,219651118027865,0
"11648","1","7","9","51","16",0,48864095367103,-1,7031892349872,0,766131453512424,0,522748026758543,0,"235514351381674",0,607754907223614,0,41602264246547,0,878434131339648,0,21959623448994,1
"11649","1","7","9","51","16",0,489706368240329,-1,7030883420382,0,76642607835209,0,522742867901866,0,"235469146363293",0,607614923312002,0,415969258377193,0,874612001938118,0,21943168329288,0
"11650","1","7","9","51","16",0,492190353365992,-1,7005088237081,0,761628864170523,0,523334194534378,0,"23671771420807",0,599078282194298,0,412317080060677,0,806909680791136,0,243662023188049,0
"11651","1","7","9","51","16",0,48999085846944,-1,6995367470064,0,759657627794345,0,523257078575459,0,"236693535788981",0,596896255238881,0,410453464792315,0,809869915456165,0,242195065415468,0
"11652","1","7","9","51","16",0,491343174652419,-1,7035534505468,0,767557803957652,0,522780421721025,0,"235459276261103",0,608630545640337,0,416872170793702,0,871229091409159,0,220081980635495,1
"11653","1","7","9","51","16",0,491034235627562,-1,6980902489158,0,757193741857269,0,522858441614497,0,"237213614101861",0,608879452868867,0,406604029758269,0,818568088471157,0,239057591147957,0
"11654","1","7","9","51","16",0,494846386324894,-1,7019875050195,0,765785421284519,0,522379929486245,0,"235868820346235",0,620361131032799,0,41276981408677,0,871353847271138,0,216447207683148,0
"11655","1","7","9","51","16",0,492924574700707,-1,7006167107824,0,761828581918996,0,523328930035193,0,"236672609611006",0,598979913487413,0,412329538245225,0,803426206881072,0,243558129481651,1
"11656","1","7","9","51","16",0,491904665395076,-1,7040780781979,0,768397230181931,0,522820938903476,0,"235495462668539",0,609794206691621,0,417833645665839,0,871652711634871,0,220899098857254,0
"11657","0","7","8","51","16",0,5072468240476,-1,70358415334,0,774841631804009,0,523300646526099,0,"235737081463846",0,610715386438798,0,422284199299679,0,881756990264498,0,226103830837149,0
"11658","1","7","9","51","16",0,487726211928381,-1,6973581574854,0,756569286388971,0,523120403054614,0,"236596815061005",0,59274426243491,0,407045210789777,0,812270999720892,0,239476265584518,0
"11659","0","7","8","51","16",0,489981529570453,-1,6967350632287,0,759676848284438,0,523145278937419,0,"236785769111486",0,59679995378762,0,410461845520619,0,809715531639646,0,24218856660259,0
"11660","1","7","9","51","16",0,48928438252277,-1,7034215080104,0,766627383323279,0,522779688515604,0,"235535455952732",0,608215806322263,0,416503269690337,0,878962221844004,0,220048098177427,1
"11661","1","7","9","51","16",0,493698205464875,-1,6985887219925,0,760135166697522,0,523308290185779,0,"236650030177865",0,595190714413642,0,409910129296973,0,808374097092521,0,241966710764276,0
"11662","1","7","9","51","16",0,492497349409363,-1,7013818506662,0,764447593255584,0,522347062832886,0,"235923891467544",0,619421179553223,0,411844119234993,0,878249434380423,0,215897124281843,1
"11663","1","7","9","51","16",0,493848190995865,-1,7011549657968,0,765206144456049,0,522315151628037,0,"235867135848463",0,619946567994689,0,412367200271601,0,871087363721687,0,216057917693625,1
"11664","1","7","9","51","16",0,49119385314725,-1,7000710701377,0,760995255511483,0,523319053375757,0,"236751820813773",0,598524532696527,0,411896491153044,0,810803561123615,0,243463602830026,1
"11665","0","7","5","51","16",0,480115328456755,-1,6923777423838,0,750371226673365,0,522027835770196,0,"234856547044032",0,584702549284313,0,39791833502989,0,872254113718288,0,204575806762713,1
"11666","0","7","6","51","16",0,490339217136815,-1,7032848760448,0,766934125948234,0,522769368006472,0,"23547920582763",0,60814444900438,0,416373770466068,0,874519925812273,0,219776209423278,1
"11667","1","7","9","51","16",0,505348716230794,-1,6716329641331,0,719143702256601,0,523281670888102,0,"235807497899977",0,615156756381209,0,444492966039921,0,814801847856959,0,250973163385645,0
"11668","0","7","8","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"11669","1","7","9","51","16",0,492438151991587,-1,7002580478534,0,762258125780706,0,523411484537324,0,"236893492093179",0,599862285881467,0,413387283472142,0,816533455098146,0,245026374953033,1
"11670","1","7","9","51","16",0,489985611843114,-1,7033681649465,0,766846656756611,0,522763755213286,0,"235486919819957",0,608199465652074,0,416450410854242,0,874822112744542,0,219840096169028,0
"11671","1","7","9","51","16",0,489985758885134,-1,7034109014285,0,766846421926775,0,522764363611261,0,"235481182425552",0,60820748198842,0,416450199064325,0,874821698847041,0,219840296104577,0
"11672","1","7","9","51","16",0,494425422649838,-1,698297227686,0,758791838187632,0,522905336372458,0,"237158234407637",0,609600933162754,0,407389986291445,0,811337891750891,0,239527352011156,0
"11673","0","7","8","51","16",0,490982348483209,-1,7034315099545,0,767430656777474,0,522797480146509,0,"235501909590309",0,60860427098725,0,416854630066734,0,875042646913347,0,220227902431964,1
"11674","0","7","6","51","16",0,51228474576133,-1,7036403538355,0,774401635287776,0,524075622426978,0,"237127352754513",0,608720292791291,0,423551704634723,0,813684910777838,0,254347209786266,0
"11675","1","7","9","51","16",0,488378991713477,-1,7026528768401,0,765664135266482,0,522749449498687,0,"235538174243217",0,607054018787428,0,415435955720993,0,88177047723552,0,219265564324524,1
"11676","1","7","9","51","16",0,489985616293376,-1,7033692673695,0,766846646127676,0,522763875124996,0,"235487082894653",0,608199195892771,0,416450410302356,0,874822305041557,0,219840092586286,0
"11677","1","7","9","51","16",0,486920713439976,-1,7129079644927,0,765701883404855,0,525834986511849,0,"246598697568789",0,129791449719799,0,414220608331676,0,865176292092248,0,229382532383554,0
"11678","1","7","9","51","16",0,512086266255176,-1,696739183852,0,763161844264372,0,521239609773762,0,"23700783841359",0,656041796445024,0,401609986338299,0,858550890012268,0,206253385116244,0
"11679","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,1
"11680","1","7","9","51","16",0,498045446013293,-1,7019328874041,0,766050211176864,0,523597017378278,0,"23692072253452",0,603077119727634,0,416703617858693,0,812332920587847,0,247841067907078,0
"11681","0","5","5","51","16",0,47617167861251,-1,6422948261926,0,660861284788382,0,523877858638082,0,"254553704511087",0,164776653710982,0,380734612093247,0,104904300951188,0,222157235944648,0
"11682","1","7","9","51","16",0,491194023246932,-1,7001472218983,0,760994939269012,0,523318068973875,0,"236734256405411",0,598550208101428,0,411896020042283,0,810798380402768,0,243464184308732,1
"11683","1","7","9","51","16",0,491064303027251,-1,7034052775953,0,76713635901582,0,522764320428886,0,"235434300634838",0,608054940084974,0,416390597230786,0,871024561299842,0,219673957680313,1
"11684","1","7","9","51","16",0,489543704616463,-1,6999219060647,0,759926156515611,0,523256305304822,0,"236701858395501",0,597728893791255,0,410935062893496,0,809446592556999,0,242516954452974,0
"11685","1","7","9","51","16",0,491986865671156,-1,7038920969908,0,768053083317501,0,522813912900043,0,"235473704040014",0,609100247119255,0,417352498484219,0,871760379550866,0,220534167120574,1
"11686","1","7","9","51","16",0,494001322501872,-1,7042105548543,0,769256185275912,0,522860370897671,0,"235466094443766",0,609979874208104,0,41824881799909,0,868708804717404,0,221225971583751,1
"11687","1","7","9","51","16",0,490648317437666,-1,6995544924271,0,760099431947593,0,523314564798884,0,"236757207328428",0,597202710886081,0,410910662655628,0,814539233466373,0,242834054246922,1
"11688","1","7","9","51","16",0,505956921039966,-1,703308250994,0,754210772435993,0,524886036873492,0,"250016206828721",0,13780518731316,0,393620931285617,0,791691403070252,0,238732066557989,1
"11689","1","7","9","51","16",0,490347440305782,-1,7029416789033,0,766925405403859,0,522756567853643,0,"235493204494651",0,608078888994188,0,41645119695633,0,87511092461516,0,219882804861169,1
"11690","1","7","9","51","16",0,489909416337662,-1,6998669879526,0,760002086517544,0,523266784767879,0,"23670509689521",0,597605523452529,0,4109333014641,0,809765105964266,0,242559304183936,0
"11691","1","7","9","51","16",0,489622646285108,-1,7034140135099,0,766773434492285,0,522699411402737,0,"235278450112331",0,608632450494002,0,416446673457354,0,87437543375624,0,219801644498726,0
"11692","0","7","6","51","16",0,496977907631701,-1,7036985382637,0,768412994753436,0,522470644889574,0,"235950713296951",0,623640712833715,0,416053536594143,0,867814257761364,0,219093104877919,0
"11693","1","7","9","51","16",0,487364903855258,-1,6989398140026,0,757947050325706,0,523178047399646,0,"23666943493454",0,59553486368126,0,409062503089478,0,812432850507288,0,241048309702979,1
"11694","0","7","6","51","16",0,490415762377713,-1,7006755549387,0,761150868814402,0,52332776740852,0,"236794258055192",0,599265604123497,0,412606407769545,0,811932936716978,0,244064061594156,0
"11695","1","7","9","51","16",0,494213491573895,-1,7017737572781,0,765277472564652,0,522352969113379,0,"235860966322184",0,61982852393316,0,412365385333042,0,87144591046271,0,216102605559975,0
"11696","1","7","9","51","16",0,487983769541355,-1,6991630219379,0,758510448220236,0,523171642123113,0,"236645477587546",0,596208405667929,0,409490651585362,0,808191444058297,0,241204976430847,0
"11697","1","7","9","51","16",0,491839713500726,-1,7003790666096,0,761489330902154,0,523354281844857,0,"236770933507864",0,598983907570529,0,412376214102287,0,811340229096065,0,243915828069427,0
"11698","1","7","9","51","16",0,490260659483175,-1,6998578933615,0,7600891682759,0,523275593236334,0,"23669576235626",0,59755348665085,0,410858016294119,0,809464642233634,0,242496541667536,1
"11699","0","7","8","51","16",0,489985486018628,-1,7033352321798,0,766846917962189,0,52276196527395,0,"235485060475635",0,608202810995478,0,416450451618429,0,874818602548642,0,219840086522026,1
"11700","0","7","8","51","16",0,486377715367815,-1,7025892272834,0,76525771272035,0,522817749952679,0,"235706790913241",0,607600068091955,0,415812823085353,0,897245272948973,0,220201028489928,0
"11701","1","7","9","51","16",0,490367319778802,-1,6990871984242,0,759680655647564,0,523287911283123,0,"236758933446874",0,596593149651594,0,410430759226129,0,814324039301427,0,242424856881494,1
"11702","1","7","9","51","16",0,491629224392963,-1,7118800642008,0,76524190579261,0,525505362426274,0,"247127526665488",0,131509544594468,0,411523505610115,0,866334626364541,0,227012268244676,1
"11703","1","7","9","51","16",0,490982144397292,-1,7033678320213,0,76743108899878,0,522794935104619,0,"23550451813752",0,608601294474439,0,416854831512354,0,875039369225216,0,220227743824003,1
"11704","0","7","8","51","16",0,488071518189188,-1,6969684030193,0,75664783249283,0,523127605342411,0,"236666607029236",0,592537289279254,0,407057248889796,0,81258150382715,0,239523835278957,1
"11705","1","7","9","51","16",0,489985664759691,-1,7033826185829,0,766846542001825,0,52276463589602,0,"235487565411489",0,608198255760499,0,41645038562134,0,874823627997069,0,219840100340699,1
"11706","1","7","9","51","16",0,490269665992728,-1,6997522381289,0,760078803268707,0,523272825901451,0,"236702417081115",0,597495404885578,0,410934725549946,0,810069372877906,0,242603665713972,1
"11707","1","7","9","51","16",0,49219489916458,-1,7002565285133,0,761765235726345,0,523434884725252,0,"236889408592566",0,599097362638183,0,41295244989257,0,821109293698882,0,244912678072884,0
"11708","1","7","9","51","16",0,491789328317013,-1,7075074951741,0,757515270670074,0,525917733602458,0,"248048219055869",0,128841010223279,0,404642856309032,0,796504463142828,0,248355263888863,1
"11709","1","7","9","51","16",0,493811129345838,-1,71015450565,0,761877343261401,0,525237324445377,0,"248888731616148",0,142559625111289,0,405505824932706,0,867734901122204,0,222367848032393,1
"11710","1","7","9","51","16",0,49658781049397,-1,6990240067734,0,762423807520781,0,523498586192732,0,"236865934312467",0,597224666011078,0,412343596680843,0,81957818278441,0,24466163811518,0
"11711","1","7","9","51","16",0,493414199725148,-1,7017408683911,0,765409650991279,0,522361303103011,0,"235934379198616",0,620555625093167,0,412906712362317,0,875436806936338,0,216676754721559,0
"11712","1","7","9","51","16",0,490632485512881,-1,6996062544547,0,760155379395993,0,523282071044884,0,"236716105330837",0,59735930764283,0,410934904574391,0,810385126758509,0,242646575420528,0
"11713","1","7","9","51","16",0,490556552828885,-1,7038382787365,0,767675233879322,0,522805581176281,0,"235537108894602",0,609293034355269,0,417488452341505,0,875859357913163,0,220764155538774,1
"11714","1","7","9","51","16",0,496124464452402,-1,700491307862,0,76084894821655,0,524153105510836,0,"238248582453648",0,596902225164927,0,414025285990145,0,749699400944227,0,272779597052421,0
"11715","1","7","9","51","16",0,51269205290446,-1,7039751052907,0,774661155296943,0,523990190029517,0,"236966484324598",0,609183067131857,0,423327852140803,0,799851751387832,0,253471355277233,1
"11716","1","7","9","51","16",0,493356629205323,-1,7039277954153,0,76876123747251,0,522826962335748,0,"235449082395457",0,609515199232166,0,417768745098976,0,868177217481033,0,220773837389229,1
"11717","1","7","9","51","16",0,492713538449113,-1,703786919202,0,76826461970844,0,522799736064999,0,"235429938533835",0,609049919902914,0,417287935295269,0,867657131272684,0,220322075919693,1
"11718","1","7","9","51","16",0,489985596083095,-1,7033626873424,0,766846688467058,0,52276365466927,0,"235487522026178",0,608198630822272,0,416450433826778,0,874822074796375,0,219840071876222,1
"11719","1","7","9","51","16",0,495705497375828,-1,6985729463764,0,759794273026734,0,522956816689671,0,"237190420582303",0,610585479027281,0,408274179237851,0,811770782606936,0,240323910473461,1
"11720","0","7","6","51","16",0,490651672263521,-1,7007815756416,0,762659356250106,0,522224796450229,0,"23579548599943",0,61747345769244,0,409939351070489,0,872665512865135,0,213991235758324,0
"11721","1","7","9","51","16",0,494714061115736,-1,7014897929498,0,764593197270526,0,523642743679966,0,"237104545475959",0,602521630813797,0,416209643512282,0,831448339471798,0,248188315762241,1
"11722","1","7","9","51","16",0,490406079744367,-1,7003791380792,0,761128183795578,0,523340451681856,0,"236811701113776",0,599292419949836,0,412352233831725,0,814233568056645,0,243929675934187,0
"11723","1","7","9","51","16",0,489181055948481,-1,7000538639154,0,759849473332294,0,523250299177128,0,"236702418015947",0,597843513472499,0,410935041432358,0,809139333971629,0,242473593521221,0
"11724","1","7","9","51","16",0,497102806576994,-1,701695910193,0,765144987376949,0,523554258345995,0,"236873213834892",0,602073762779881,0,415747217954563,0,811572568212153,0,246979008230018,1
"11725","1","7","9","51","16",0,493294023478541,-1,6973358353092,0,757179090450262,0,522787670561134,0,"237026323901974",0,607522703944496,0,405328177366404,0,805151275468927,0,237490514906036,0
"11726","0","7","6","51","16",0,4843247859389,-1,7022782814476,0,763659798273678,0,522613016092613,0,"235524468561197",0,606037989804489,0,414375355217198,0,881392603881174,0,218185700674825,1
"11727","0","7","8","51","16",0,505195732269006,-1,7044990914007,0,774043951657304,0,522948031704873,0,"23516641497287",0,611771072304025,0,420172013267103,0,838770339055606,0,221979178915552,1
"11728","1","7","9","51","16",0,491986477838662,-1,7037802503868,0,768053807570361,0,522811555015046,0,"235477681660563",0,609095700349329,0,417352805871194,0,871755228891589,0,220533924774159,1
"11729","1","7","9","51","16",0,487507458850189,-1,7025713538978,0,764565394653533,0,522609121379949,0,"235327884131165",0,605829967590716,0,413979965912409,0,868128934423748,0,217373536020221,0
"11730","1","7","9","51","16",0,496537003586523,-1,7013189329947,0,764424710305782,0,523449536225458,0,"236757077403892",0,601242839942872,0,41473681655189,0,8022788703125,0,24566727431185,0
"11731","1","7","9","51","16",0,489985815172786,-1,7034333010486,0,76684621191643,0,522766345131255,0,"235484661321474",0,608201876572331,0,416450221855452,0,874825618674009,0,219840254506269,1
"11732","1","7","9","51","16",0,492117481455561,-1,7007955349685,0,761960620784239,0,523346361398856,0,"236742898943673",0,599715387283932,0,412874930689264,0,807420376081121,0,244135074515643,1
"11733","1","7","9","51","16",0,49098888714299,-1,7034463310902,0,767471570630073,0,522768569335986,0,"235478734587257",0,608670736661244,0,416949515896992,0,871524158253927,0,220145313922371,1
"11734","1","7","9","51","16",0,489617099463961,-1,7015885380198,0,766782520980142,0,522688686672647,0,"235598109623221",0,608175342953838,0,416456943662252,0,874436403825255,0,219791128149056,1
"11735","1","7","9","51","16",0,489985613205442,-1,7033681884794,0,766846652765265,0,522763840780196,0,"235487185507449",0,608199056375316,0,416450414877821,0,874822282324813,0,219840088575891,0
"11736","1","7","9","51","16",0,489358921049987,-1,6993410233621,0,759148934414557,0,523230564317784,0,"236682385841509",0,596366799947379,0,410048695141796,0,809963205472763,0,241850732545001,1
"11737","1","7","9","51","16",0,490348522216045,-1,7032570735787,0,766923110777665,0,522771905379245,0,"235491627088578",0,608076407211287,0,416450376735509,0,875134356667654,0,219883298534037,1
"11738","1","7","9","51","16",0,490269659689443,-1,6997381872991,0,760078785975607,0,523274454686724,0,"23671092709483",0,597482720158042,0,410934888210273,0,810073888731268,0,242603421955259,1
"11739","0","7","6","51","16",0,483545484955564,-1,7030627328011,0,763799478451831,0,522645137796809,0,"235534495287908",0,606912268810324,0,414743251206843,0,884238237282871,0,21854069779115,1
"11740","1","7","9","51","16",0,490270058134935,-1,6998104583466,0,760078255640318,0,523277746220848,0,"236710722124889",0,597481803003851,0,410934625094305,0,810079320708571,0,242603483946853,0
"11741","1","7","9","51","16",0,488260323152405,-1,6994990811782,0,75893198188578,0,523195248988384,0,"23666217439751",0,596797488140599,0,409972729805739,0,808400644970492,0,241613535622881,1
"11742","1","7","9","51","16",0,488306096217441,-1,7030253276908,0,765996479067711,0,522765513850165,0,"2355651866568",0,607689198975683,0,415993216509908,0,882286665694218,0,219737819362538,1
"11743","1","7","9","51","16",0,493488456276722,-1,7016594864069,0,765075210199079,0,522358064232355,0,"235904412951155",0,619920143208897,0,412348492107554,0,874940959399419,0,216204886505239,1
"11744","1","7","9","51","16",0,488994605073359,-1,7031202740842,0,766218825461296,0,522754176706239,0,"235506092638119",0,607700501278373,0,41594595867083,0,878132693085018,0,219532384188144,0
"11745","1","7","9","51","16",0,488994552019414,-1,7031007911923,0,76621893538155,0,522753772059237,0,"235508592806022",0,607697004780643,0,415946049375215,0,878132741775385,0,21953229372979,0
"11746","1","7","9","51","16",0,484262110859606,-1,6982689578962,0,756624399457268,0,52301328789532,0,"236592364285444",0,595326654095921,0,408122496265128,0,805650190271897,0,23974029888781,1
"11747","1","7","9","51","16",0,49026979633587,-1,6997773121653,0,760078501133838,0,523276235400675,0,"23671103230668",0,597481942971992,0,410934799840712,0,81007683339522,0,242603481653532,1
"11748","0","7","8","51","16",0,495012302782905,-1,7042566797913,0,769895685934461,0,522857352126597,0,"235434629128025",0,610558284836062,0,418582476651153,0,864214378079877,0,221312551621022,0
"11749","1","7","9","51","16",0,490284949979367,-1,6995719336646,0,760023600849616,0,523303108387704,0,"236757703516283",0,59731944128688,0,410911107863386,0,814222965146345,0,242790644090143,1
"11750","1","7","9","51","16",0,492772089039441,-1,7018924446302,0,764910983007806,0,522346418153971,0,"235909394034317",0,620094588005363,0,412425113417669,0,874934884195864,0,216225583292007,1
"11751","1","7","9","51","16",0,488987673478481,-1,695027023095,0,759055473540699,0,523123048642701,0,"237156385766043",0,59578789132362,0,409967755369909,0,813115877943356,0,241870549446261,0
"11752","1","7","9","51","16",0,488659514047088,-1,7030156043211,0,766083569904881,0,522772596785636,0,"235546091175311",0,607650616676519,0,415916407538516,0,881983005474796,0,219674451003483,1
"11753","0","7","8","51","16",0,490461327433863,-1,7012996566605,0,764825957435132,0,522680631987881,0,"235341605647779",0,604271713115558,0,413172741286382,0,872402906619914,0,217114008807698,0
"11754","1","7","9","51","16",0,487382917067617,-1,7024608852778,0,765080518484496,0,522707514375297,0,"235515657570128",0,60666088966713,0,415031569862717,0,881537146021376,0,21887784723507,1
"11755","0","7","8","51","16",0,489985603924174,-1,7033659021554,0,766846672335069,0,522763689752642,0,"235486951397879",0,608199448467077,0,416450416016515,0,874821972147362,0,219840090628084,1
